Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0763,1982,1982,July 1982,Cyclo-Car; Exim-Press,Cyclo-Car universal two-bike carrier order advertisement,Magazine advertisement,v2.0 chronological census,EPH-0763,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0764,1982,1982,July 1982,Saint-Marcel BMX specialist,Saint-Marcel BMX specialist brand-line advertisement,Dealer/shop advertisement,v2.0 chronological census,EPH-0764,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0765,1982,1982,July 1982,Novelastic; Thuasne Textile,Novelastic BMX knee and elbow protection advertisement,Magazine advertisement,v2.0 chronological census,EPH-0765,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0766,1982,1982,July 1982,Peugeot CPX Team,Peugeot CPX Team launch and rider roster,Factory-team history,v2.0 chronological census,EPH-0766,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0767,1982,1982,July 1982,Ateliers de la Rive; Bador; Number One,French Vitus and Super-Vitus BMX frame development project,Product announcement / kit,v2.0 chronological census,EPH-0767,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0768,1982,1982,July 1982,TI Raleigh France,Raleigh race clothing and equipment line announcement,Product announcement / kit,v2.0 chronological census,EPH-0768,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0769,1982,1982,July 1982,Bicross Magazine; AFB; Motobécane-Loïs,Summer 1982 French BMX event calendar,Event notice / contact flyer,v2.0 chronological census,EPH-0769,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0770,1982,1982,July 1982,TI Raleigh France; Number One,Raleigh Number One team launch,Factory-team history,v2.0 chronological census,EPH-0770,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0771,1982,1982,July 1982,Bicross Magazine,Bicross clubs information-submission notice,Archive collection,v2.0 chronological census,EPH-0771,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0772,1982,1982,July 1982,Cycles Lejeune; US Créteil; City of Créteil,Créteil BMX track inauguration,Archive collection,v2.0 chronological census,EPH-0772,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0773,1982,1982,July 1982,Unidentified French manufacturer,Confidential French manufacturer BMX range teaser,Product announcement / kit,v2.0 chronological census,EPH-0773,,MEDIUM,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Period placement; specific identity/detail remains open
CHR-0774,1982,1982,July 1982,Association Française de Bicrossing; French national delegation,French team Netherlands and Dayton Worlds travel notice,Tour promotion / route notice,v2.0 chronological census,EPH-0774,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0775,1982,1982,July 1982,European bicycle-trial organizers; Montesa Trialsin,First European bicycle-trial cup at San Fost de Campcentelles,Event notice / contact flyer,v2.0 chronological census,EPH-0775,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0776,1982,1982,July 1982,Jacques Laffite Lignes Loisirs,Jacques Laffite Vélo-Trial launch,Product announcement / kit,v2.0 chronological census,EPH-0776,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0777,1982,1982,July 1982,Peugeot CPX Team,Peugeot CPX Team spring 1982 results roundup,Factory-team history,v2.0 chronological census,EPH-0777,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0778,1982,1982,July 1982,Bicross Magazine,Bicross Magazine annual subscription offer,Catalog mailer / advertisement,v2.0 chronological census,EPH-0778,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0779,1982,1982,July 1982,TI Raleigh; Raleigh Ultra Burner,Raleigh Ultra Burner road and track test,Product literature,v2.0 chronological census,EPH-0779,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0780,1982,1982,July 1982,Motobécane-Loïs; Association Française de Bicrossing,Motobécane-Loïs Bol d’Or event entry advertisement,Event entry / pre-registration advertisement,v2.0 chronological census,EPH-0780,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0781,1982,1982,July 1982,Peugeot; CPX 101,Peugeot CPX 101 model announcement,Product literature,v2.0 chronological census,EPH-0781,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0782,1982,1982,July 1982,Peugeot; CPX 150,Peugeot CPX 150 model announcement,Product literature,v2.0 chronological census,EPH-0782,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0783,1982,1982,July 1982,Peugeot; CPX 600,Peugeot CPX 600 team model announcement,Product literature,v2.0 chronological census,EPH-0783,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0784,1982,1982,July 1982,Jacques Laffite Super X,Jacques Laffite Super X updated model profile,Product literature,v2.0 chronological census,EPH-0784,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0785,1982,1982,July 1982,TI Raleigh; Raleigh Burner,Raleigh Burner model profile,Product literature,v2.0 chronological census,EPH-0785,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0786,1982,1982,July 1982,TI Raleigh; Raleigh Tuf Burner,Raleigh Tuf Burner model profile,Product literature,v2.0 chronological census,EPH-0786,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0787,1982,1982,July 1982,TI Raleigh; Raleigh Super Burner,Raleigh Super Burner model profile,Product literature,v2.0 chronological census,EPH-0787,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0788,1982,1982,July 1982,TI Raleigh; Raleigh Pro Burner,Raleigh Pro Burner model profile,Product literature,v2.0 chronological census,EPH-0788,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0789,1982,1982,July 1982,Red Line; Sportica,Red Line competition model French distribution profile,Product literature,v2.0 chronological census,EPH-0789,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0790,1982,1982,July 1982,Pro-Tec,Pro-Tec full-face BMX helmet accessory profile,Product announcement / kit,v2.0 chronological census,EPH-0790,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0791,1982,1982,July 1982,Cyclo-Car; Exim-Press,Cyclo-Car carrier accessory profile,Product literature,v2.0 chronological census,EPH-0791,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0792,1982,1982,July 1982,Bufalo; Motobécane,Bufalo BMX racing pants profile,Product announcement / kit,v2.0 chronological census,EPH-0792,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0793,1982,1982,July 1982,Shimano DX,Shimano DX forged-alloy seatpost profile,Product announcement / kit,v2.0 chronological census,EPH-0793,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0794,1982,1982,July 1982,Bufalo,Bufalo custom-finished BMX frame offer,Product announcement / kit,v2.0 chronological census,EPH-0794,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0795,1982,1982,July 1982,TI Raleigh,Raleigh team-color racing pants profile,Product announcement / kit,v2.0 chronological census,EPH-0795,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0796,1982,1982,July 1982,Shimano DX,Shimano DX pedal profile,Product announcement / kit,v2.0 chronological census,EPH-0796,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0797,1982,1982,July 1982,Bicross Magazine; Motobécane team,BMX setup guide: handlebar and saddle position,Product literature,v2.0 chronological census,EPH-0797,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0798,1982,1982,July 1982,Bicross Magazine; Motobécane team; Shimano,"BMX setup guide: grips, brake lever, and crank sizing",Product literature,v2.0 chronological census,EPH-0798,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0799,1982,1982,July 1982,Bicross Magazine; Suntour; Shimano; Maillard; Motobécane,BMX setup guide: gearing and tire selection,Product literature,v2.0 chronological census,EPH-0799,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0800,1982,1982,July 1982,Yamaha Motor; Motobécane,Yamaha and Motobécane BMX cooperation announcement,Product-history object,v2.0 chronological census,EPH-0800,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0801,1982,1982,July 1982,Yamaha; Motobécane; BYZ 101,Yamaha BYZ 101 suspension model profile,Product literature,v2.0 chronological census,EPH-0801,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0802,1982,1982,July 1982,Yamaha; Motobécane; BYZ 201,Yamaha BYZ 201 suspension model profile,Product literature,v2.0 chronological census,EPH-0802,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0803,1982,1982,July 1982,Yamaha; Motobécane; BYZ 301,Yamaha BYZ 301 race model profile,Product literature,v2.0 chronological census,EPH-0803,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0804,1982,1982,July 1982,Yamaha; Motobécane; BYZ 401,Yamaha BYZ 401 race model profile,Product literature,v2.0 chronological census,EPH-0804,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0805,1982,1982,July 1982,Yamaha; Motobécane; BYZ 501,Yamaha BYZ 501 flagship model profile,Product literature,v2.0 chronological census,EPH-0805,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0806,1982,1982,July 1982,Yamaha Motor,Yamaha corporate background accompanying BMX launch,Product-history object,v2.0 chronological census,EPH-0806,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0807,1982,1982,July 1982,Bicross Club de l’Île-de-France; AFB,Vaux-le-Pénil first international BMX meeting report,Archive collection,v2.0 chronological census,EPH-0807,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0808,1982,1982,July 1982,Bicross Club de l’Île-de-France; AFB,Vaux-le-Pénil international results and classifications,Archive collection,v2.0 chronological census,EPH-0808,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0809,1982,1982,July 1982,Bicross Magazine; AFB,Vaux-le-Pénil event administration and classification critique,Archive collection,v2.0 chronological census,EPH-0809,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0810,1982,1982,July 1982,BH team,Vaux-le-Pénil Spanish BH team equipment note,Archive collection,v2.0 chronological census,EPH-0810,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0811,1982,1982,July 1982,Bicross Club de Vandoncourt; AFB; Motobécane-Loïs,Vandoncourt French Championship and Motobécane-Loïs report,Archive collection,v2.0 chronological census,EPH-0811,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0812,1982,1982,July 1982,Bicross Club de Vandoncourt; AFB; Motobécane-Loïs,Vandoncourt championship and trophy results,Archive collection,v2.0 chronological census,EPH-0812,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0813,1982,1982,July 1982,City of Mulhouse; Bicross Club d’Altkirch,First French indoor BMX event at Mulhouse,Event flyer / trade-exhibition notice,v2.0 chronological census,EPH-0813,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0814,1982,1982,July 1982,Bicross Club d’Altkirch,Altkirch Grand Prix de France notice,Event notice / contact flyer,v2.0 chronological census,EPH-0814,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0815,1982,1982,July 1982,Motobécane-Loïs; Vern-sur-Seiche organizers,Vern-sur-Seiche Motobécane-Loïs results,Archive collection,v2.0 chronological census,EPH-0815,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0816,1982,1982,July 1982,Motobécane-Loïs; Beaune organizers,Beaune Motobécane-Loïs results,Archive collection,v2.0 chronological census,EPH-0816,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0817,1982,1982,July 1982,AS de Veaugues; Motobécane; EM; Pampryl; Casterman; Adidas,Sancerrois Criterium and Veaugues all-terrain school report,Archive collection,v2.0 chronological census,EPH-0817,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0818,1982,1982,July 1982,Bicross Magazine,Bicross Magazine classified-ad service and privacy boundary,Archive collection,v2.0 chronological census,EPH-0818,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0819,1982,1982,July 1982,JT Racing,JT Racing motocross and BMX apparel advertisement,Magazine advertisement,v2.0 chronological census,EPH-0819,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/230-july-nineteen-eighty-two,Dated/period placement
CHR-0820,1982,1982,October 1982,Bicross Magazine,Bicross Magazine October 1982 issue masthead and contents,Archive collection,v2.0 chronological census,EPH-0820,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0821,1982,1982,October 1982,Bicross Magazine,"Reader letters, requested coverage, and privacy boundary",Archive collection,v2.0 chronological census,EPH-0821,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0822,1982,1982,October 1982,Bagnères BMX riders,Bagnères-de-Bigorre BMX track and proposed club,Archive collection,v2.0 chronological census,EPH-0822,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0823,1982,1982,October 1982,Bicross Magazine; AFB,French BMX club availability and association-formation guidance,Archive collection,v2.0 chronological census,EPH-0823,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0824,1982,1982,October 1982,Bicross Magazine,"Entry-level BMX buying guidance around the 1,000-franc threshold",Product literature,v2.0 chronological census,EPH-0824,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0825,1982,1982,October 1982,Bicross Magazine; AFB,French BMX competition-equipment rules technical Q&A,Product literature,v2.0 chronological census,EPH-0825,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0826,1982,1982,October 1982,Kamikas Club Gacilien,Aquatic BMX reader-photo feature,Archive collection,v2.0 chronological census,EPH-0826,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0827,1982,1982,October 1982,L’Ami des Sportifs,"L’Ami des Sportifs Motobécane, Mongoose, Yamaha, and component advertisement",Retailer advertisement / price list,v2.0 chronological census,EPH-0827,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0828,1982,1982,October 1982,Motobécane,Motobécane 1983 BMX range overview,Product literature,v2.0 chronological census,EPH-0828,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0829,1982,1982,October 1982,Motobécane,Motobécane BX 14 model profile,Product literature,v2.0 chronological census,EPH-0829,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0830,1982,1982,October 1982,Motobécane,Motobécane BX 20 model profile,Product literature,v2.0 chronological census,EPH-0830,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0831,1982,1982,October 1982,Motobécane,Motobécane MX 102 competition model profile,Product literature,v2.0 chronological census,EPH-0831,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0832,1982,1982,October 1982,Motobécane,Motobécane MX 152 competition model profile,Product literature,v2.0 chronological census,EPH-0832,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0833,1982,1982,October 1982,Motobécane,Motobécane MX 252 team competition model profile,Product literature,v2.0 chronological census,EPH-0833,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0834,1982,1982,October 1982,Bicross Club d’Altkirch; AFB,Altkirch Grand Prix de France international report,Archive collection,v2.0 chronological census,EPH-0834,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0835,1982,1982,October 1982,Bicross Club d’Altkirch; AFB,Altkirch Grand Prix de France results and classifications,Archive collection,v2.0 chronological census,EPH-0835,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0836,1982,1982,October 1982,Skyway; John Hutelin,John Hutelin Skyway rider appearance at Altkirch,Factory-team history,v2.0 chronological census,EPH-0836,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0837,1982,1982,October 1982,Cyclo-Car; Eximpress,Cyclo-Car universal carrier October order advertisement,Magazine advertisement,v2.0 chronological census,EPH-0837,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0838,1982,1982,October 1982,Beistegui Hermanos (BH),BH Stop-Magic synthetic brake-block announcement,Product announcement / kit,v2.0 chronological census,EPH-0838,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0839,1982,1982,October 1982,Bagnères BMX riders,Bagnères-de-Bigorre permanent BMX circuit technical profile,Archive collection,v2.0 chronological census,EPH-0839,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0840,1982,1982,October 1982,Association Française de Bicross,New AFB-affiliated BMX clubs roundup,Archive collection,v2.0 chronological census,EPH-0840,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0841,1982,1982,October 1982,Mongoose; Motobécane,Mongoose forthcoming French import through Motobécane,Product-history object,v2.0 chronological census,EPH-0841,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0842,1982,1982,October 1982,Yamaha,Yamaha BMX French commercial-launch delay,Product-history object,v2.0 chronological census,EPH-0842,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0843,1982,1982,October 1982,Gilles Burgat,Gilles Burgat lightweight bicycle-trial project,Product announcement / kit,v2.0 chronological census,EPH-0843,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0844,1982,1982,October 1982,Motobécane-Loïs; AFB; Bol d’Or,Bol d’Or Motobécane-Loïs BMX event notice,Event notice / contact flyer,v2.0 chronological census,EPH-0844,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0845,1982,1982,October 1982,BH; AFB,Missing BH championship trophies report,Archive collection,v2.0 chronological census,EPH-0845,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0846,1982,1982,October 1982,Gruissan; René Nicolas,Gruissan European BMX center and training-stage plan,Archive collection,v2.0 chronological census,EPH-0846,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0847,1982,1982,October 1982,Cinelli; Sireix family,Cinelli lightweight BMX and Sireix family equipment profile,Product literature,v2.0 chronological census,EPH-0847,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0848,1982,1982,October 1982,Ateliers parisiens d’initiative; City of Paris,Paris Bois de Vincennes BMX track and riding school project,Archive collection,v2.0 chronological census,EPH-0848,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0849,1982,1982,October 1982,JT Racing; JMP,JT Hi-Flyers BMX competition shoe announcement,Product announcement / kit,v2.0 chronological census,EPH-0849,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0850,1982,1982,October 1982,Saint-Marcel BMX specialist,Saint-Marcel BMX specialist brand-line advertisement,Dealer/shop advertisement,v2.0 chronological census,EPH-0850,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0851,1982,1982,October 1982,Jacques Laffite Lignes Loisirs,Jacques Laffite all-terrain mail-order catalogue advertisement,Catalog mailer / advertisement,v2.0 chronological census,EPH-0851,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0852,1982,1982,October 1982,AFB; French BMX delegation,French team European Championship and Dayton Worlds expedition,Archive collection,v2.0 chronological census,EPH-0852,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0853,1982,1982,October 1982,Motobécane; Jean-Luc Ferré,Jean-Luc Ferré European title and Motobécane travel support,Factory-team history,v2.0 chronological census,EPH-0853,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0854,1982,1982,October 1982,AFB; Dutch BMX federation; European delegation,European BMX charter delegation to Dayton,Tour promotion / route notice,v2.0 chronological census,EPH-0854,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0855,1982,1982,October 1982,Huffy; NBL; IBMXF,Dayton World Championship track construction and Huffy sponsorship,Archive collection,v2.0 chronological census,EPH-0855,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0856,1982,1982,October 1982,NBL; IBMXF; AFB,NBL and IBMXF international-governance context,Archive collection,v2.0 chronological census,EPH-0856,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0857,1982,1982,October 1982,NBL; Huffy,Dayton World Championship track-safety modification,Archive collection,v2.0 chronological census,EPH-0857,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0858,1982,1982,October 1982,French BMX delegation,French rider results at the 1982 Dayton World Championship,Archive collection,v2.0 chronological census,EPH-0858,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0859,1982,1982,October 1982,GT; Greg Hill,Greg Hill Dayton professional victory and prize-money report,Factory-team history,v2.0 chronological census,EPH-0859,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0860,1982,1982,October 1982,NBL; Huffy,Dayton trophies and temporary-track demolition,Archive collection,v2.0 chronological census,EPH-0860,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0861,1982,1982,October 1982,Jacques Laffite,Laffite VLX 20 road-and-track test overview,Product literature,v2.0 chronological census,EPH-0861,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0862,1982,1982,October 1982,Jacques Laffite,Laffite VLX 20 equipment and technical specification,Product literature,v2.0 chronological census,EPH-0862,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0863,1982,1982,October 1982,Jacques Laffite,"Laffite VLX 20 safety, braking, and durability assessment",Product literature,v2.0 chronological census,EPH-0863,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0864,1982,1982,October 1982,Jacques Laffite,Laffite VLX 20 performance and value conclusion,Product literature,v2.0 chronological census,EPH-0864,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0865,1982,1982,October 1982,Montesa; European bicycle-trial organizers,First European bicycle-trial cup overview,Archive collection,v2.0 chronological census,EPH-0865,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
CHR-0866,1982,1982,October 1982,Moto Club Mollet; Escuderia Isern,San Fost de Campcentelles bicycle-trial European round,Archive collection,v2.0 chronological census,EPH-0866,,HIGH,https://previouspage.co.uk/magazines/Bicross/issues/231-october-nineteen-eighty-two,Dated/period placement; Master ID follows research order.
