Chronology ID,Start Year,End Year,Date Text,Brand / Promoter,Title,Object Type,Source Stage,Master ID,Duplicate Group,Confidence,Source URL,Chronology Note
CHR-0317,1983,1983,July 1983,Raleigh; Tange; BMX Action Bike,Raleigh Aero Pro Burner editorial test,Product-history object,v1.2 chronological census,EPH-0317,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0318,1983,1983,July 1983,BMX Action Bike; Geoff Barraclough,Grease Monkey wheel-maintenance guide,Product literature,v1.2 chronological census,EPH-0318,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0319,1983,1983,July 1983,NBMXA,NBMXA affiliated-club directory,Archive collection,v1.2 chronological census,EPH-0319,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0320,1983,1983,July 1983,NBMXA,NBMXA rulebook and membership offer,Catalog mailer,v1.2 chronological census,EPH-0320,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0321,1983,1983,July 1983,Surrey BMX; Kuwahara; GT; Redline; Haro; Skyway; Hutch,"Surrey BMX complete-bike, frameset, wheel, and apparel price list",Retailer advertisement / price list,v1.2 chronological census,EPH-0321,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0322,1983,1983,July 1983,Pete Middleton; Mongoose; BMX Action Bike,Pete Middleton Weekend Warrior rider profile,Archive collection,v1.2 chronological census,EPH-0322,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0323,1983,1983,July 1983,Rapido; Clarkmoor,"Rapido Gold Duster, Black Shadow, and Gladiator advertisement",Product literature,v1.2 chronological census,EPH-0323,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0324,1983,1983,July 1983,Bob Haro; Ron Wilton; BMX Action Bike,Haro and Ron Wilton front-wheel-hop instructional feature,Product literature,v1.2 chronological census,EPH-0324,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0325,1983,1983,July 1983,Hotshot BMX Racing; Mushroom; Pro-Tec; Johar,"Hotshot new-products panel: Mushroom grips, Eliminator II helmet, and Johar lever cover",Product announcement / kit,v1.2 chronological census,EPH-0325,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0326,1983,1983,July 1983,Shiner; SE Racing; Panda,Shiner trade decal and sales-sheet offer,Information-pack mailer,v1.2 chronological census,EPH-0326,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0327,1983,1983,July 1983,Sales Cycles Warehouse; Kuwahara; Yamaha; Silverfox; Raleigh; Diamond Back,Sales Cycles Warehouse complete-bike and frameset price advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0327,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0328,1983,1983,July 1983,BMX Action Bike; Huffy,Huffy Pro-Lightning power-crazy reader giveaway,Contest entry form / promotion,v1.2 chronological census,EPH-0328,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0329,1983,1983,July 1983,Team Henderson; Tange; Suntour; CW; Oakley; MKS,Team Henderson July mail-order price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0329,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0330,1983,1983,July 1983,Hwa Fong; Landar Components,Hwa Fong BMX tyre-range advertisement,Product literature,v1.2 chronological census,EPH-0330,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0331,1983,1983,July 1983,Shimano; Middlemores,Shimano DX platform-pedal technical advertisement,Product literature,v1.2 chronological census,EPH-0331,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0332,1983,1983,July 1983,Ammaco; Mongoose,Ammaco Mongoose Supergoose III advertisement,Magazine advertisement,v1.2 chronological census,EPH-0332,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0333,1983,1983,July 1983,Johar; Lee Cooper; Tim March; Clark’s; Superline; Kuwahara,Trick Stuff July product announcements,Product announcement / kit,v1.2 chronological census,EPH-0333,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0334,1983,1983,July 1983,City BMX,City BMX racewear and protective-equipment price advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0334,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0335,1983,1983,July 1983,Bates Cycles; Dave Kane Cycles; Conway; Haro; Silverfox; Superfox,Bates Cycles and regional dealer stock advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0335,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0336,1983,1983,July 1983,SportsPlus,SportsPlus BMX track-design and landscaping service,Product literature,v1.2 chronological census,EPH-0336,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0337,1983,1983,July 1983,BMX Video; BMX Action Bike,BMX Video USA professional-action mailer,Product literature,v1.2 chronological census,EPH-0337,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0338,1983,1983,July 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike ten-issue subscription offer,Catalog mailer,v1.2 chronological census,EPH-0338,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0339,1983,1983,July 1983,Doug Wickens Cycles; Kuwahara; Silverfox; Diatron; Firebird,"Doug Wickens Cycles bike, helmet, and Firebird price advertisement",Retailer advertisement / price list,v1.2 chronological census,EPH-0339,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0340,1983,1983,July 1983,Len’s BMX Centre,Len’s BMX Centre bikes and parts price advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0340,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0341,1983,1983,July 1983,Darren Stock; Halfords; Suntour; Steve Wilson; Diamond Back,Darren Stock Me & My Bikes profile,Archive collection,v1.2 chronological census,EPH-0341,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0342,1983,1983,July 1983,OT Cycles; ACS; Firebird,OT Cycles custom-colour BMX wheel service,Product announcement / kit,v1.2 chronological census,EPH-0342,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0343,1983,1983,July 1983,Skyway; Freewheeler Leisure Products,"Skyway Tuff Wheel II, mini wheel, pedals, and pad updates",Product announcement / kit,v1.2 chronological census,EPH-0343,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/62-july-nineteen-eighty-three,Dated/period placement
CHR-0251,1983,1983,June 1983,Haro Designs; Gecko Leisure Products; Shiner,Haro Software brochure and decals offer,Information-pack mailer,v1.2 chronological census,EPH-0251,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0252,1983,1983,June 1983,Strongs Bicycles; Oakley; Shimano; Araya; Haro; Suntour,Strongs Bicycles mail-order component list and free sticker-brochure offer,Dealer price-list / sticker offer,v1.2 chronological census,EPH-0252,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0253,1983,1983,June 1983,SR Cycles; SR Jets; Kuwahara; Mongoose; Redline; GT,"SR Cycles bike-stock, deposit, and free-delivery advertisement",Dealer/shop advertisement,v1.2 chronological census,EPH-0253,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0254,1983,1983,June 1983,Spokes; Tange; Shimano; Kenda; Takagi,Spokes Tange FMX 200 complete-bike advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0254,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0255,1983,1983,June 1983,King Sticker,King Sticker thirty-sticker and rub-on mailer,Information-pack mailer,v1.2 chronological census,EPH-0255,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0256,1983,1983,June 1983,BMX Action Bike,BMX election candidate pledge form,Promotional announcement / naming contest,v1.2 chronological census,EPH-0256,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0257,1983,1983,June 1983,Diamond Back; Harry Leary; Aero; Haro; Oakley,Diamond Back Traffic Jammin’ 1983 product and factory-team campaign,Team/product advertisement,v1.2 chronological census,EPH-0257,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0258,1983,1983,June 1983,Rapido,Rapido BMX frame and component advertisement,Product literature,v1.2 chronological census,EPH-0258,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0259,1983,1983,June 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike back-copy mailer,Catalog mailer,v1.2 chronological census,EPH-0259,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0260,1983,1983,June 1983,DP Racing; Firebird,DP Racing Firebird frame-and-fork order form,Retailer advertisement / price list,v1.2 chronological census,EPH-0260,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0261,1983,1983,June 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike blue-and-gold binder offer,Catalog mailer,v1.2 chronological census,EPH-0261,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0262,1983,1983,June 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike blue-and-yellow race-shirt offer,Information-pack mailer,v1.2 chronological census,EPH-0262,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0263,1983,1983,June 1983,Torker; UK distributor unresolved from indexed alignment,"Torker 260, 280X, and 340 complete-bike price advertisement",Retailer advertisement / price list,v1.2 chronological census,EPH-0263,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0264,1983,1983,June 1983,Big W; ACS; Skyway; Araya; Tange; Haro; DP Racing,"Big W BMX frame, wheel, fork, crank, helmet, and book specials",Retailer advertisement / price list,v1.2 chronological census,EPH-0264,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0265,1983,1983,June 1983,DP Racing; BMX Action Bike,DP Firebird complete-bike editorial test,Product-history object,v1.2 chronological census,EPH-0265,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0266,1983,1983,June 1983,DP Racing; Firebird; Reynolds,Firebird Delta II frame announcement,Product announcement / kit,v1.2 chronological census,EPH-0266,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0267,1983,1983,June 1983,BMX Action Bike; Bell; Skyway; Diamond Back,Best of 1982 prize-winner follow-up,Archive collection,v1.2 chronological census,EPH-0267,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0268,1983,1983,June 1983,BMX Action Bike; Moto-X Fox,Moto-X Fox reader-photo competition,Contest entry form / promotion,v1.2 chronological census,EPH-0268,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0269,1983,1983,June 1983,BMX Action Bike; UKBMX; NBMXA; regional organizers,June 1983 BMX race calendar,Event notice / contact flyer,v1.2 chronological census,EPH-0269,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0270,1983,1983,June 1983,Isle of Wight BMX organizers; BMX Action Bike,Isle of Wight inaugural BMX meeting report,Archive collection,v1.2 chronological census,EPH-0270,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0271,1983,1983,June 1983,BMX Superstore; Kuwahara,BMX Superstore Kuwahara E.T. Replica special,Retailer advertisement / price list,v1.2 chronological census,EPH-0271,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0272,1983,1983,June 1983,Team Henderson BMX Mail Order Centre; Haro; California Lite; CW; Renthal,Team Henderson mail-order parts and free-sticker offer,Dealer price-list / sticker offer,v1.2 chronological census,EPH-0272,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0273,1983,1983,June 1983,Langsett Cycles; MX 100; Sharp; Elina; Suntour; Haro,Langsett Cycles BMX parts price advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0273,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0274,1983,1983,June 1983,BMX Centre Mousehole; Mongoose; Kuwahara; Torker; GT; Robinson,BMX Centre Mousehole stock and mail-order advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0274,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0275,1983,1983,June 1983,BMX Action Bike; UKBMX Publications,BMX Action Bike monthly subscription promotion,Catalog mailer,v1.2 chronological census,EPH-0275,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0276,1983,1983,June 1983,BMX Action Bike; UKBMX Publications,ABMX free Sales and Swaps coupon,Dealer advertisement / price-list lead,v1.2 chronological census,EPH-0276,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0277,1983,1983,June 1983,BMX Action Bike; Ammaco,Ammaco Team Pro prize-bike competition,Contest entry form / promotion,v1.2 chronological census,EPH-0277,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0278,1983,1983,June 1983,Rivat; March Racing Developments,Rivat BMX shoe advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0278,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0279,1983,1983,June 1983,Halfords; BMX Action Bike; Bob Haro,Halfords NEC indoor championship report,Archive collection,v1.2 chronological census,EPH-0279,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0280,1983,1983,June 1983,Grasby BMX; BMX Action Bike,Grasby track-focus course guide,Archive collection,v1.2 chronological census,EPH-0280,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0281,1983,1983,June 1983,ACS; Gecko Leisure Products,ACS Z Rims guarantee advertisement,Product literature,v1.2 chronological census,EPH-0281,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0282,1983,1983,June 1983,BMX Action Bike; IRC; National; Mitsuboshi,Grease Monkey tyre-selection guide,Product literature,v1.2 chronological census,EPH-0282,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0283,1983,1983,June 1983,Supertune BMX Racing; GT; Diamond Back; Robinson; Suntour; Oakley,Supertune BMX comprehensive mail-order price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0283,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0284,1983,1983,June 1983,Yes Products,Yes Products dealer trade-promotion quiz,Dealer/shop advertisement,v1.2 chronological census,EPH-0284,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0285,1983,1983,June 1983,California Lite; Johar of California; Harry Leary; Perry Kramer; Clint Miller; Toby Henderson,California Lite pad-system pro endorsement advertisement,Product literature,v1.2 chronological census,EPH-0285,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0286,1983,1983,June 1983,BMX Action Bike; UKBMX; NBMXA; Ammaco-Mongoose,Sidehack racing feature,Archive collection,v1.2 chronological census,EPH-0286,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0287,1983,1983,June 1983,Diatron; Wildcat,Diatron Wildcat helmet and racewear advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0287,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0288,1983,1983,June 1983,Bob Haro; Haro; BMX Action Bike,Haro Freestyle Moves aerial instructional extract,Product literature,v1.2 chronological census,EPH-0288,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0289,1983,1983,June 1983,NBMXA,NBMXA rulebook and membership offer,Event registration coupon,v1.2 chronological census,EPH-0289,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0290,1983,1983,June 1983,Ammaco; Mongoose; Wayne Llewellyn,Ammaco Team Mongoose championship advertisement,Team advertisement,v1.2 chronological census,EPH-0290,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0291,1983,1983,June 1983,Desert Rats; Ritchey; BMX Action Bike,Desert Rats Sahara cruiser expedition,Archive collection,v1.2 chronological census,EPH-0291,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0292,1983,1983,June 1983,Superbike BMX Centre; SB Racing; Oakley; Vector; JMC; CW; Patterson,Superbike BMX Centre frame and component advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0292,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0293,1983,1983,June 1983,Faze7; Araya; Ukai; Suzue; ACS; Skyway; Panaracer,Faze7 one-and-three-eighth-inch wheel and tyre price advertisement,Retailer advertisement / price list,v1.2 chronological census,EPH-0293,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0294,1983,1983,June 1983,UKBMX; Gary Smith,UKBMX Europeans and Worlds coach-tour offer,Tour promotion / route notice,v1.2 chronological census,EPH-0294,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-0295,1983,1983,June 1983,UKBMX,UKBMX points calendar and membership application,Event registration coupon,v1.2 chronological census,EPH-0295,,HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/61-june-nineteen-eighty-three,Dated/period placement
CHR-031,1983,1983,October 1983,SR Cycles; SR Jets,SR Cycles product and team promotion,Dealer/shop advertisement,v0.9,EPH-0061,,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0449,1983,1983,October 1983,ACS; Mike Buff,ACS Z-Wheels Mike Buff technology campaign,Product literature,v1.2 chronological census,EPH-0449,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0450,1983,1983,October 1983,Torker; UK distributor,"Torker 260, 280X, and 340 October price advertisement",Retailer advertisement / price list,v1.2 chronological census,EPH-0450,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0451,1983,1983,October 1983,Big W,Big W October BMX specials,Retailer advertisement / price list,v1.2 chronological census,EPH-0451,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0452,1983,1983,October 1983,BMX Action Bike; UKBMX; NBMXA; regional organizers,October 1983 BMX race calendar,Event notice / contact flyer,v1.2 chronological census,EPH-0452,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0453,1983,1983,October 1983,BMX Action Bike; Marlboro,Marlboro Zapper bicycle recognition giveaway,Contest entry form / promotion,v1.2 chronological census,EPH-0453,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0454,1983,1983,October 1983,BMX Action Bike; home builders,Backyard quarter-pipe construction and riding feature,Product literature,v1.2 chronological census,EPH-0454,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0455,1983,1983,October 1983,IBMXF; Clint Miller; Greg Hill; international teams,1983 IBMXF World Championships Slagharen report,Archive collection,v1.2 chronological census,EPH-0455,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0456,1983,1983,October 1983,BMX Action Bike; Geoff Barraclough; Ian Buckden,Grease Monkey chain and transmission maintenance guide,Product literature,v1.2 chronological census,EPH-0456,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0457,1983,1983,October 1983,Patterson; BMX Action Bike,Patterson Pro frame-and-fork editorial test,Product-history object,v1.2 chronological census,EPH-0457,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0458,1983,1983,October 1983,Clint Miller; Kuwahara; Craig Kundig,Clint Miller Making of a World Champion profile,Archive collection,v1.2 chronological census,EPH-0458,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0459,1983,1983,October 1983,NBMXA,NBMXA affiliated-club and rulebook noticeboard,Archive collection,v1.2 chronological census,EPH-0459,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0460,1983,1983,October 1983,UKBMX,UKBMX October membership and insurance application,Event registration coupon,v1.2 chronological census,EPH-0460,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0461,1983,1983,October 1983,BMX Action Bike; UKBMX Publications,ABMX October Sales and Swaps marketplace,Dealer advertisement / price-list lead,v1.2 chronological census,EPH-0461,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0462,1983,1983,October 1983,Diamond Back; BMX Action Bike,Diamond Back Viper thrash test,Product-history object,v1.2 chronological census,EPH-0462,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0463,1983,1983,October 1983,Neil Stevens; BMX Action Bike,Neil Stevens freestyle hop-back guide,Product literature,v1.2 chronological census,EPH-0463,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0464,1983,1983,October 1983,Craig Strong; BMX Action Bike,Craig Strong Me & My Bike profile,Archive collection,v1.2 chronological census,EPH-0464,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0465,1983,1983,October 1983,Pedal Pushers; Kuwahara; GT; Diamond Back,Pedal Pushers October mail-order price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0465,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0466,1983,1983,October 1983,Stechford Cycles; Tange; ACS; Yes; CW; Haro,Stechford Cycles October component price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0466,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0467,1983,1983,October 1983,Oakley,Oakley sliders and legaiters protective-apparel announcement,Product announcement / kit,v1.2 chronological census,EPH-0467,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0468,1983,1983,October 1983,Faze 7; Skyway; ACS; Redline; Shimano,"Faze 7 October wheel, component, and complete-bike price list",Retailer advertisement / price list,v1.2 chronological census,EPH-0468,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0469,1983,1983,October 1983,DP Racing; Firebird; Reynolds,Firebird Delta II October engineering campaign,Product literature,v1.2 chronological census,EPH-0469,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0470,1983,1983,October 1983,Supertune BMX Racing; GT; Diamond Back; Shimano; Oakley,Supertune BMX October mail-order catalogue,Retailer advertisement / price list,v1.2 chronological census,EPH-0470,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0471,1983,1983,October 1983,CW; Hotwheels,CW winning-racer handlebar campaign,Product literature,v1.2 chronological census,EPH-0471,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0472,1983,1983,October 1983,Haro Designs; Shiner; Gecko,Haro Tech numberplate brochure offer,Information-pack mailer,v1.2 chronological census,EPH-0472,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0473,1983,1983,October 1983,Schofield Cycles; Skyway; Robinson; PK Ripper,Schofield Cycles frameset price list,Retailer advertisement / price list,v1.2 chronological census,EPH-0473,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
CHR-0474,1983,1983,October 1983,KD Racing; Diamond Back; Mongoose; Kuwahara,KD Racing October brand-stock and indoor-track advertisement,Dealer/shop advertisement,v1.2 chronological census,EPH-0474,,HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,Dated/period placement
