Price Observation ID,Source Object ID,Brand,Product / Model,Product Type,Issue / Date,Price Numeric,Currency,Displayed Price,Price Basis,Geography / Context,Source Type,Directness / Evidence,Confidence,Source URL,Rights Code,Observation Key,Duplicate Decision,Normalization Note,Accessed
ABMX-PR-0228,V12-ABMX-0355,Mongoose,Pro-Class complete bicycle,Complete bicycle,September 1983,346,GBP,£346,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,mongoose pro class complete bicycle september 1983 346 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0229,V12-ABMX-0355,PK Ripper,Complete bicycle with Pro-Class wheels,Complete bicycle,September 1983,339,GBP,£339,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,pk ripper complete bicycle with pro class wheels september 1983 339 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0230,V12-ABMX-0361,Haro,Chromoly complete bicycle,Complete bicycle,September 1983,120,GBP,£120,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,haro chromoly complete bicycle september 1983 120 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0231,V12-ABMX-0359,GT,"Greg Hill poster, stickers, and price list",Promotional information pack,September 1983,1,GBP,£1,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,gt greg hill poster stickers and price list september 1983 1 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0232,V12-ABMX-0366,Robinson,Pro or Expert frame and forks,Frame and fork set,September 1983,139.95,GBP,£139.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,robinson pro or expert frame and forks september 1983 139 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0233,V12-ABMX-0366,Skyway,Tuff III wheel pair,Wheelset,September 1983,58.95,GBP,£58.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,skyway tuff iii wheel pair september 1983 58 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0234,V12-ABMX-0366,Comp III,20 x 1 3/8 tyre pair,Tyres,September 1983,9.95,GBP,£9.95 pair,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,comp iii 20 x 1 3 8 tyre pair september 1983 9 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0235,V12-ABMX-0366,Aero,Pro vent plate,Number plate,September 1983,7.95,GBP,£7.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,aero pro vent plate september 1983 7 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0236,V12-ABMX-0366,Haro,Deluxe trousers,Racewear,September 1983,39.95,GBP,£39.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,haro deluxe trousers september 1983 39 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0237,V12-ABMX-0367,Diamond Back,Viper complete bicycle,Complete bicycle,September 1983,136,GBP,£136,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,diamond back viper complete bicycle september 1983 136 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0238,V12-ABMX-0367,Diamond Back,Silver Streak,Complete bicycle,September 1983,195,GBP,£195,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,diamond back silver streak september 1983 195 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0239,V12-ABMX-0367,Kuwahara,KZ 83 Aero frame and forks,Frame and fork set,September 1983,145,GBP,£145,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,kuwahara kz 83 aero frame and forks september 1983 145 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0240,V12-ABMX-0367,Skyway,TA frame and forks,Frame and fork set,September 1983,169,GBP,£169,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,skyway ta frame and forks september 1983 169 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0241,V12-ABMX-0367,Araya,Wheel pair,Wheelset,September 1983,35,GBP,£35,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,araya wheel pair september 1983 35 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0242,V12-ABMX-0367,Wildcat,Helmet,Protective equipment,September 1983,12.95,GBP,£12.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,wildcat helmet september 1983 12 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0243,V12-ABMX-0370,Hutch,Seat clamp,Seat clamp,September 1983,8.95,GBP,£8.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,hutch seat clamp september 1983 8 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0244,V12-ABMX-0370,Shimano,DX lever,Brake lever,September 1983,3.95,GBP,£3.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,shimano dx lever september 1983 3 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0245,V12-ABMX-0370,Skyway,Tuff wheel pair,Wheelset,September 1983,59.95,GBP,£59.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,skyway tuff wheel pair september 1983 59 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0246,V12-ABMX-0370,ACS,Z rim pair,Rim pair,September 1983,42.95,GBP,£42.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,acs z rim pair september 1983 42 95 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0247,V12-ABMX-0370,Hutch,Pro frame and forks,Frame and fork set,September 1983,145,GBP,£145.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/magazines/BMX%20Action%20Bike/issues/64-september-nineteen-eighty-three,INDEX-ONLY,hutch pro frame and forks september 1983 145 0 gbp https previouspage co uk magazines bmx 20action 20bike issues 64 september nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0248,V12-ABMX-0389,Torker,260 complete bicycle,Complete bicycle,October 1983,225,GBP,£225.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,torker 260 complete bicycle october 1983 225 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0249,V12-ABMX-0389,Torker,280X complete bicycle,Complete bicycle,October 1983,228,GBP,£228.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,torker 280x complete bicycle october 1983 228 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0250,V12-ABMX-0389,Torker,340 cruiser,Complete bicycle,October 1983,275,GBP,£275.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,torker 340 cruiser october 1983 275 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0251,V12-ABMX-0390,Big W,Chromoly handlebars,Handlebar,October 1983,7.95,GBP,From £7.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,big w chromoly handlebars october 1983 7 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0252,V12-ABMX-0390,Big W,Chromoly or alloy seatpost,Seatpost,October 1983,2.99,GBP,From £2.99,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,big w chromoly or alloy seatpost october 1983 2 99 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0253,V12-ABMX-0390,Firebird,Frame and fork set,Frame and fork set,October 1983,64.95,GBP,£64.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,firebird frame and fork set october 1983 64 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0254,V12-ABMX-0404,Kuwahara,Nova complete bicycle,Complete bicycle,October 1983,215,GBP,£215 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,kuwahara nova complete bicycle october 1983 215 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0255,V12-ABMX-0404,Curtis,Frame and forks,Frame and fork set,October 1983,99,GBP,£99 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,curtis frame and forks october 1983 99 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0256,V12-ABMX-0404,Diamond Back,Viper complete bicycle,Complete bicycle,October 1983,147,GBP,£147 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,diamond back viper complete bicycle october 1983 147 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0257,V12-ABMX-0404,GT,Team complete bicycle,Complete bicycle,October 1983,259,GBP,£259 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,gt team complete bicycle october 1983 259 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0258,V12-ABMX-0404,Mongoose,Californian complete bicycle,Complete bicycle,October 1983,199,GBP,£199 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,mongoose californian complete bicycle october 1983 199 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0259,V12-ABMX-0404,ACS,Z wheel pair,Wheelset,October 1983,44,GBP,£44 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,acs z wheel pair october 1983 44 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0260,V12-ABMX-0404,Skyway,Tuff wheel pair,Wheelset,October 1983,59,GBP,£59 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,skyway tuff wheel pair october 1983 59 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0261,V12-ABMX-0404,Araya,7X wheel pair,Wheelset,October 1983,41,GBP,£41 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,araya 7x wheel pair october 1983 41 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0262,V12-ABMX-0404,Mongoose,Pro-Class wheel pair,Wheelset,October 1983,59,GBP,£59 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,mongoose pro class wheel pair october 1983 59 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0263,V12-ABMX-0404,PK Ripper,Frame and forks,Frame and fork set,October 1983,162.95,GBP,£162.95 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,pk ripper frame and forks october 1983 162 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0264,V12-ABMX-0404,Shimano,DX pedals,Pedals,October 1983,13.95,GBP,£13.95 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,shimano dx pedals october 1983 13 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0265,V12-ABMX-0404,CW,Bars,Handlebar,October 1983,20.38,GBP,£20.38 plus postage,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,cw bars october 1983 20 38 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0266,V12-ABMX-0405,Tange,TX1200 forks,Fork,October 1983,8.63,GBP,£8.63,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,tange tx1200 forks october 1983 8 63 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0267,V12-ABMX-0405,Zeronine,Number plate,Number plate,October 1983,8.95,GBP,£8.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,zeronine number plate october 1983 8 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0268,V12-ABMX-0405,ACS,Z rim pair,Rim pair,October 1983,45,GBP,£45.00,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,acs z rim pair october 1983 45 0 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0269,V12-ABMX-0405,Yes,Shoes,Footwear,October 1983,14.5,GBP,£14.50,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,yes shoes october 1983 14 5 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0270,V12-ABMX-0405,Mushroom,Original grips,Grips,October 1983,4.47,GBP,£4.47,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,mushroom original grips october 1983 4 47 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0271,V12-ABMX-0405,CW,Pro or Expert bars,Handlebar,October 1983,19.95,GBP,£19.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,cw pro or expert bars october 1983 19 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0272,V12-ABMX-0405,Oakley,Sliders,Protective equipment,October 1983,9.23,GBP,£9.23,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,oakley sliders october 1983 9 23 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0273,V12-ABMX-0405,GT,Bars,Handlebar,October 1983,18.95,GBP,£18.95,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,gt bars october 1983 18 95 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
ABMX-PR-0274,V12-ABMX-0405,Haro,Techplate,Number plate,October 1983,9.66,GBP,£9.66,Advertised or editorial period price,United Kingdom,Period publication,Indexed issue text; the amount/item pairing is retained pending page-image comparison.,MEDIUM-HIGH,https://previouspage.co.uk/issues/85-october-nineteen-eighty-three,INDEX-ONLY,haro techplate october 1983 9 66 gbp https previouspage co uk issues 85 october nineteen eighty three,RETAIN — source-specific observation,Source-specific period amount; no inflation adjustment or averaging. Page-image comparison remains pending; no inflation adjustment or averaging is applied.,2026-08-01
