Canonical Object ID,Title,Brand / Promoter,Date Text,Object Type,Source Occurrence Count,Member Record IDs,Duplicate Group,Canonical Decision,Confidence,Rights Code,Research Status,Object URL,Category ID,Primary Category
OBJ-0385,Purley Cycle Sport and Pedalers brand-stock advertisement,Purley Cycle Sport; Pedalers,August 1983,Dealer/shop advertisement,1,EPH-0395,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0385,PKR-CAT-007,Dealers and distributors
OBJ-0386,Ukai narrow-rim and Panaracer tyre trend report,Ukai; Panaracer; Gecko,August 1983,Product literature,1,EPH-0396,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0386,PKR-CAT-001,Catalogs and product literature
OBJ-0387,ACS Z-Rims no-quibble guarantee campaign,ACS; Gecko Leisure Products,September 1983,Product literature,1,EPH-0397,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0387,PKR-CAT-001,Catalogs and product literature
OBJ-0388,Strongs Bicycles free sticker-brochure mailer,Strongs Bicycles,September 1983,Information-pack mailer,1,EPH-0398,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0388,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0389,G-Wheels custom-built BMX shop advertisement,G-Wheels,September 1983,Dealer/shop advertisement,1,EPH-0399,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0389,PKR-CAT-007,Dealers and distributors
OBJ-0390,Lewisham and Greenwich BMX Centres stock advertisement,BMX Centres Lewisham and Greenwich,September 1983,Dealer/shop advertisement,1,EPH-0400,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0390,PKR-CAT-007,Dealers and distributors
OBJ-0391,Patterson Pro 4130 frame advertisement,Patterson; Hotshot BMX Racing,September 1983,Product literature,1,EPH-0401,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0391,PKR-CAT-001,Catalogs and product literature
OBJ-0392,Hotshot imported-product line card,Hotshot BMX Racing,September 1983,Manufacturer/distributor catalog page,1,EPH-0402,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0392,PKR-CAT-001,Catalogs and product literature
OBJ-0393,1983 IBMXF World Championship results report,IBMXF; Clint Miller; Louis Mears; BMX Action Bike,September 1983,Archive collection,1,EPH-0403,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0393,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0394,Waldens BMX Headquarters September specials,Waldens BMX Headquarters,September 1983,Retailer advertisement / price list,1,EPH-0404,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0394,PKR-CAT-002,Advertisements and price lists
OBJ-0395,Dales Cycles Glasgow BMX headquarters advertisement,Dales Cycles,September 1983,Dealer/shop advertisement,1,EPH-0405,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0395,PKR-CAT-007,Dealers and distributors
OBJ-0396,Bunney’s GT Yes helmet introduction offer,Bunney’s Bikes; Yes,September 1983,Retailer advertisement / price list,1,EPH-0406,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0396,PKR-CAT-002,Advertisements and price lists
OBJ-0397,Halfords BMX accessories price campaign,Halfords; Suntour; Trax Pro; Cobra,September 1983,Retailer advertisement / price list,1,EPH-0407,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0397,PKR-CAT-002,Advertisements and price lists
OBJ-0398,"Harrogate product roundup: Rivat, Minoura, MKS, and brake controls",Ron Kitching; Rivat; Minoura; MKS,September 1983,Product announcement / kit,1,EPH-0408,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0398,PKR-CAT-008,Product announcements and technical material
OBJ-0399,Surrey BMX September comprehensive price list,Surrey BMX; Kuwahara; GT; Torker; Haro; Hutch; Skyway,September 1983,Retailer advertisement / price list,1,EPH-0409,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0399,PKR-CAT-002,Advertisements and price lists
OBJ-0400,1983 European Championships Dijon deciding-round report,European BMX Championship; Tim March; Andy Patterson; BMX Action Bike,September 1983,Archive collection,1,EPH-0410,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0400,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0401,Raleigh Champions of Europe Burner campaign,Raleigh; Danny Stabielli; Craig Schofield,September 1983,Team advertisement,1,EPH-0411,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0401,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0402,September 1983 BMX race calendar,BMX Action Bike; UKBMX; NBMXA; regional organizers,September 1983,Event notice / contact flyer,1,EPH-0412,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0402,PKR-CAT-005,"Events, registration, and membership"
OBJ-0403,Bob Medrano mid-air moves instructional feature,Bob Medrano; BMX Action Bike,September 1983,Product literature,1,EPH-0413,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0403,PKR-CAT-001,Catalogs and product literature
OBJ-0404,Skyway TA frame-and-fork giveaway,BMX Action Bike; Skyway,September 1983,Contest entry form / promotion,1,EPH-0414,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0404,PKR-CAT-004,Contests and promotions
OBJ-0405,KD Racing BMX brands and indoor-track advertisement,KD Racing; Diamond Back; Mongoose; Kuwahara,September 1983,Dealer/shop advertisement,1,EPH-0415,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0405,PKR-CAT-007,Dealers and distributors
OBJ-0406,Bristol custom-built BMX price advertisement,Bristol BMX retailer; Diamond Back; Mongoose; PK Ripper,September 1983,Retailer advertisement / price list,1,EPH-0416,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0406,PKR-CAT-002,Advertisements and price lists
OBJ-0407,CW racer handlebar range advertisement,CW; Hotwheels,September 1983,Product literature,1,EPH-0417,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0407,PKR-CAT-001,Catalogs and product literature
OBJ-0408,Boss Reynolds 501 handbuilt BMX launch,Boss,September 1983,Product announcement / kit,1,EPH-0418,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0408,PKR-CAT-008,Product announcements and technical material
OBJ-0409,Neil Stevens bar-hop instructional feature,Neil Stevens; BMX Action Bike,September 1983,Product literature,1,EPH-0419,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0409,PKR-CAT-001,Catalogs and product literature
OBJ-0410,"GT Greg Hill poster, stickers, and price-list mailer",GT; Greg Hill; GB GT,September 1983,Information-pack mailer,1,EPH-0420,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0410,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0411,September next-generation BMX dealer network campaign,UK BMX dealer network; Diamond Back; Mongoose; Firebird; Hutch,September 1983,Manufacturer/distributor catalog page,1,EPH-0421,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0411,PKR-CAT-001,Catalogs and product literature
OBJ-0412,MK Cycles Haro bargain and custom-wheel advertisement,MK Cycles; Haro,September 1983,Dealer/shop advertisement,1,EPH-0422,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0412,PKR-CAT-007,Dealers and distributors
OBJ-0413,Grease Monkey freewheel service guide,BMX Action Bike; Geoff Barraclough; Ian Buckden,September 1983,Product literature,1,EPH-0423,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0413,PKR-CAT-001,Catalogs and product literature
OBJ-0414,JMC Mini editorial test,JMC; BMX Action Bike,September 1983,Product-history object,1,EPH-0424,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0414,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0415,ABMX Scrapbook cruiser-racing feature,BMX Action Bike; Tim March; Jamie Vince,September 1983,Archive collection,1,EPH-0425,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0415,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0416,UKBMX national rankings noticeboard,UKBMX,September 1983,Archive collection,1,EPH-0426,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0416,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0417,"Faze 7 frames, wheels, apparel, and complete-bike price list",Faze 7; Haro; Hutch; GT; Skyway,September 1983,Retailer advertisement / price list,1,EPH-0427,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0417,PKR-CAT-002,Advertisements and price lists
OBJ-0418,Suntal Cycles September complete-bike and component prices,Suntal Cycles; Diamond Back; Kuwahara; Yamaha,September 1983,Retailer advertisement / price list,1,EPH-0428,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0418,PKR-CAT-002,Advertisements and price lists
OBJ-0419,UKBMX membership and insurance-extension application,UKBMX,September 1983,Event registration coupon,1,EPH-0429,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0419,PKR-CAT-005,"Events, registration, and membership"
OBJ-0420,Shimano DX chromoly freewheel technical advertisement,Shimano; Middlemores,September 1983,Product literature,1,EPH-0430,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0420,PKR-CAT-001,Catalogs and product literature
OBJ-0421,Cycling 2000 September mail-order price list,Cycling 2000; Hutch; Shimano; Skyway; ACS,September 1983,Retailer advertisement / price list,1,EPH-0431,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0421,PKR-CAT-002,Advertisements and price lists
OBJ-0422,Edinburgh BMX shop September clearout and component prices,Edinburgh BMX retailer; Kuwahara; Diamond Back; Mongoose,September 1983,Retailer advertisement / price list,1,EPH-0432,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0422,PKR-CAT-002,Advertisements and price lists
OBJ-0423,ABMX September Sales and Swaps marketplace,BMX Action Bike; UKBMX Publications,September 1983,Dealer advertisement / price-list lead,1,EPH-0433,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0423,PKR-CAT-007,Dealers and distributors
OBJ-0424,Kuwahara Nova editorial test,Kuwahara; BMX Action Bike,September 1983,Product-history object,1,EPH-0434,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0424,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0425,Tracy McKinney Me & My Bike profile,Tracy McKinney; BMX Action Bike,September 1983,Archive collection,1,EPH-0435,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0425,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0426,September Trick Stuff product roundup,BMX Action Bike; period manufacturers,September 1983,Product announcement / kit,1,EPH-0436,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0426,PKR-CAT-008,Product announcements and technical material
OBJ-0427,BMX Action Bike September back-copy mailer,BMX Action Bike; UKBMX Publications,September 1983,Catalog mailer,1,EPH-0437,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0427,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0428,BMX Action Bike September binder offer,BMX Action Bike; UKBMX Publications,September 1983,Catalog mailer,1,EPH-0438,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0428,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0429,BMX Action Bike September subscription offer,BMX Action Bike; UKBMX Publications,September 1983,Catalog mailer,1,EPH-0439,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0429,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0430,King Sticker September packet offer,King Sticker,September 1983,Information-pack mailer,1,EPH-0440,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0430,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0431,SportsPlus BMX track-design service campaign,SportsPlus,September 1983,Product literature,1,EPH-0441,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0431,PKR-CAT-001,Catalogs and product literature
OBJ-0432,Skyway coaster conversion-kit announcement,Skyway,September 1983,Product announcement / kit,1,EPH-0442,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0432,PKR-CAT-008,Product announcements and technical material
OBJ-0433,Yes motorized-visor helmet announcement,Yes,September 1983,Product announcement / kit,1,EPH-0443,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0433,PKR-CAT-008,Product announcements and technical material
OBJ-0434,Hutch United Kingdom factory-team formation notice,Hutch; Damion Myles,September 1983,Factory-team history,1,EPH-0444,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0434,PKR-CAT-006,"Teams, riders, and brand campaigns"
OBJ-0435,TI Reynolds experimental aero-tubing notice,TI Reynolds; Raleigh,September 1983,Product announcement / kit,1,EPH-0445,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0435,PKR-CAT-008,Product announcements and technical material
OBJ-0436,September United Kingdom BMX track-development roundup,BMX Action Bike; local authorities and clubs,September 1983,Archive collection,1,EPH-0446,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0436,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0437,Stunting over-the-bars instructional feature,BMX Action Bike,September 1983,Product literature,1,EPH-0447,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0437,PKR-CAT-001,Catalogs and product literature
OBJ-0438,Sid’s Amazing Leap stunt documentation,Sid; BMX Action Bike,September 1983,Archive collection,1,EPH-0448,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0438,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0439,ACS Z-Wheels Mike Buff technology campaign,ACS; Mike Buff,October 1983,Product literature,1,EPH-0449,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0439,PKR-CAT-001,Catalogs and product literature
OBJ-0440,"Torker 260, 280X, and 340 October price advertisement",Torker; UK distributor,October 1983,Retailer advertisement / price list,1,EPH-0450,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0440,PKR-CAT-002,Advertisements and price lists
OBJ-0441,Big W October BMX specials,Big W,October 1983,Retailer advertisement / price list,1,EPH-0451,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0441,PKR-CAT-002,Advertisements and price lists
OBJ-0442,October 1983 BMX race calendar,BMX Action Bike; UKBMX; NBMXA; regional organizers,October 1983,Event notice / contact flyer,1,EPH-0452,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0442,PKR-CAT-005,"Events, registration, and membership"
OBJ-0443,Marlboro Zapper bicycle recognition giveaway,BMX Action Bike; Marlboro,October 1983,Contest entry form / promotion,1,EPH-0453,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0443,PKR-CAT-004,Contests and promotions
OBJ-0444,Backyard quarter-pipe construction and riding feature,BMX Action Bike; home builders,October 1983,Product literature,1,EPH-0454,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0444,PKR-CAT-001,Catalogs and product literature
OBJ-0445,1983 IBMXF World Championships Slagharen report,IBMXF; Clint Miller; Greg Hill; international teams,October 1983,Archive collection,1,EPH-0455,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0445,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0446,Grease Monkey chain and transmission maintenance guide,BMX Action Bike; Geoff Barraclough; Ian Buckden,October 1983,Product literature,1,EPH-0456,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0446,PKR-CAT-001,Catalogs and product literature
OBJ-0447,Patterson Pro frame-and-fork editorial test,Patterson; BMX Action Bike,October 1983,Product-history object,1,EPH-0457,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0447,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0448,Clint Miller Making of a World Champion profile,Clint Miller; Kuwahara; Craig Kundig,October 1983,Archive collection,1,EPH-0458,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0448,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0449,NBMXA affiliated-club and rulebook noticeboard,NBMXA,October 1983,Archive collection,1,EPH-0459,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0449,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0450,UKBMX October membership and insurance application,UKBMX,October 1983,Event registration coupon,1,EPH-0460,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0450,PKR-CAT-005,"Events, registration, and membership"
OBJ-0451,ABMX October Sales and Swaps marketplace,BMX Action Bike; UKBMX Publications,October 1983,Dealer advertisement / price-list lead,1,EPH-0461,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0451,PKR-CAT-007,Dealers and distributors
OBJ-0452,Diamond Back Viper thrash test,Diamond Back; BMX Action Bike,October 1983,Product-history object,1,EPH-0462,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0452,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0453,Neil Stevens freestyle hop-back guide,Neil Stevens; BMX Action Bike,October 1983,Product literature,1,EPH-0463,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0453,PKR-CAT-001,Catalogs and product literature
OBJ-0454,Craig Strong Me & My Bike profile,Craig Strong; BMX Action Bike,October 1983,Archive collection,1,EPH-0464,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0454,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0455,Pedal Pushers October mail-order price list,Pedal Pushers; Kuwahara; GT; Diamond Back,October 1983,Retailer advertisement / price list,1,EPH-0465,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0455,PKR-CAT-002,Advertisements and price lists
