Canonical Object ID,Title,Brand / Promoter,Date Text,Object Type,Source Occurrence Count,Member Record IDs,Duplicate Group,Canonical Decision,Confidence,Rights Code,Research Status,Object URL,Category ID,Primary Category
OBJ-0874,Home-built Peugeot and Motobécane bicycle-trial machine,Philippe Moulène; Peugeot; Motobécane,November 1982,Product literature,1,EPH-0884,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0874,PKR-CAT-001,Catalogs and product literature
OBJ-0875,"BMX price, geometry, wheel-weight, and front-brake technical Q&A",Bicross Magazine,November 1982,Product literature,1,EPH-0885,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0875,PKR-CAT-001,Catalogs and product literature
OBJ-0876,Motobécane MX 30 suspension-removal guidance,Motobécane; Bicross Magazine,November 1982,Product literature,1,EPH-0886,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0876,PKR-CAT-001,Catalogs and product literature
OBJ-0877,"Adult racing, French track growth, and BMX Action subscription guidance",Bicross Magazine; BMX Action,November 1982,Archive collection,1,EPH-0887,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0877,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0878,L’Ami des Sportifs BMX component and bicycle price advertisement,L’Ami des Sportifs,November 1982,Retailer advertisement / price list,1,EPH-0888,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0878,PKR-CAT-002,Advertisements and price lists
OBJ-0879,"ALVA International BMX frame, fork, and stem order advertisement",ALVA International; Laffite,November 1982,Retailer advertisement / price list,1,EPH-0889,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0879,PKR-CAT-002,Advertisements and price lists
OBJ-0880,Gilles Burgat lightweight bicycle-trial prototype,Gilles Burgat,November 1982,Product announcement / kit,1,EPH-0890,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0880,PKR-CAT-008,Product announcements and technical material
OBJ-0881,Bagnères-de-Bigorre track inauguration and results,Vélo-Cross Club Bagnérais,November 1982,Archive collection,1,EPH-0891,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0881,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0882,1982 United States BMX Grand Prix preview,NBL; IBMXF; Mongoose; Magic Mountain,November 1982,Event flyer / trade-exhibition notice,1,EPH-0892,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0882,PKR-CAT-005,"Events, registration, and membership"
OBJ-0883,Gruissan Prom’Obi BMX training-stage schedule,Prom’Obi; AFB; Gruissan,November 1982,Event notice / contact flyer,1,EPH-0893,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0883,PKR-CAT-005,"Events, registration, and membership"
OBJ-0884,Issoire BMX club and permanent track,Issoire BMX club,November 1982,Archive collection,1,EPH-0894,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0884,PKR-CAT-005,"Events, registration, and membership"
OBJ-0885,New French BMX clubs roundup,AFB; Thuir; Romans; Lure; Grenoble; Cavaillon; Rennes,November 1982,Archive collection,1,EPH-0895,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0885,PKR-CAT-005,"Events, registration, and membership"
OBJ-0886,Lyon bicycle-trial event notice,Nyons team; Thierry Girard,November 1982,Event notice / contact flyer,1,EPH-0896,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0886,PKR-CAT-005,"Events, registration, and membership"
OBJ-0887,Lunel first BMX race notice,Lunel BMX club,November 1982,Event notice / contact flyer,1,EPH-0897,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0887,PKR-CAT-005,"Events, registration, and membership"
OBJ-0888,IFMA Cologne international BMX exhibition overview,IFMA Cologne; Bicross Magazine,November 1982,Event flyer / trade-exhibition notice,1,EPH-0898,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0888,PKR-CAT-005,"Events, registration, and membership"
OBJ-0889,Gitane Seven EMC model profile,Gitane,November 1982,Product literature,1,EPH-0899,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0889,PKR-CAT-001,Catalogs and product literature
OBJ-0890,Gitane Race competition model profile,Gitane,November 1982,Product literature,1,EPH-0900,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0890,PKR-CAT-001,Catalogs and product literature
OBJ-0891,Cizeron Bernard Thévenet BMX range profile,Cizeron; Bernard Thévenet,November 1982,Product literature,1,EPH-0901,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0891,PKR-CAT-001,Catalogs and product literature
OBJ-0892,Lejeune RMX 20 model and braking variants,Lejeune,November 1982,Product literature,1,EPH-0902,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0892,PKR-CAT-001,Catalogs and product literature
OBJ-0893,"France-Loire Mars, Alcyone, and competition-range development",France-Loire,November 1982,Product literature,1,EPH-0903,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0893,PKR-CAT-001,Catalogs and product literature
OBJ-0894,BH California Star competition BMX profile,Beistegui Hermanos (BH),November 1982,Product literature,1,EPH-0904,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0894,PKR-CAT-001,Catalogs and product literature
OBJ-0895,BH Running Bull beach-cruiser profile,Beistegui Hermanos (BH),November 1982,Product literature,1,EPH-0905,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0895,PKR-CAT-001,Catalogs and product literature
OBJ-0896,Esmaltina Ranger Portuguese BMX profile,Esmaltina,November 1982,Product literature,1,EPH-0906,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0896,PKR-CAT-001,Catalogs and product literature
OBJ-0897,Universal Polish BMX industry profile,Universal,November 1982,Product-history object,1,EPH-0907,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0897,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0898,"Vaterland XM9, XM1000, and BMX 20 range",Vaterland,November 1982,Product literature,1,EPH-0908,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0898,PKR-CAT-001,Catalogs and product literature
OBJ-0899,Schauff sidecar prototype and solo BMX range,Schauff,November 1982,Product literature,1,EPH-0909,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0899,PKR-CAT-001,Catalogs and product literature
OBJ-0900,Jobafa German BMX profile,Jobafa,November 1982,Product literature,1,EPH-0910,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0900,PKR-CAT-001,Catalogs and product literature
OBJ-0901,"Centurion Spider, Force, Professional-Line, and cruiser range",Centurion,November 1982,Product literature,1,EPH-0911,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0901,PKR-CAT-001,Catalogs and product literature
OBJ-0902,Heidemann Zodic Horn BMX profile,Heidemann,November 1982,Product literature,1,EPH-0912,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0902,PKR-CAT-001,Catalogs and product literature
OBJ-0903,Kalkhoff BMX 1 and Moto One profiles,Kalkhoff,November 1982,Product literature,1,EPH-0913,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0903,PKR-CAT-001,Catalogs and product literature
OBJ-0904,Atala Rizato BMX profile,Atala Rizato,November 1982,Product literature,1,EPH-0914,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0904,PKR-CAT-001,Catalogs and product literature
OBJ-0905,Cinelli Columbus BMX profile,Cinelli; Sireix family,November 1982,Product literature,1,EPH-0915,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0905,PKR-CAT-001,Catalogs and product literature
OBJ-0906,"Fréjus Super X Competition, Professional, and Action range",Fréjus,November 1982,Product literature,1,EPH-0916,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0906,PKR-CAT-001,Catalogs and product literature
OBJ-0907,Fréjus Super Cruiser profile,Fréjus,November 1982,Product literature,1,EPH-0917,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0907,PKR-CAT-001,Catalogs and product literature
OBJ-0908,Pioner adjustable-geometry and dual-freewheel BMX system,Pioner,November 1982,Product announcement / kit,1,EPH-0918,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0908,PKR-CAT-008,Product announcements and technical material
OBJ-0909,Batavus updated BMX Standard and Cross Luxe range,Batavus,November 1982,Product literature,1,EPH-0919,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0909,PKR-CAT-001,Catalogs and product literature
OBJ-0910,EML four-model solo BMX range and sidecar display,EML,November 1982,Product literature,1,EPH-0920,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0910,PKR-CAT-001,Catalogs and product literature
OBJ-0911,"Kuwahara E.T. 1, 2, and 3 range",Kuwahara,November 1982,Product literature,1,EPH-0921,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0911,PKR-CAT-001,Catalogs and product literature
OBJ-0912,Kuwahara E.T. Pro and Super Pro profiles,Kuwahara,November 1982,Product literature,1,EPH-0922,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0912,PKR-CAT-001,Catalogs and product literature
OBJ-0913,Diamond Back Silver Streak and Turbo profiles,Diamond Back,November 1982,Product literature,1,EPH-0923,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0913,PKR-CAT-001,Catalogs and product literature
OBJ-0914,Haro accessories and Huffy Pro Lightning profile,Haro; Huffy,November 1982,Product literature,1,EPH-0924,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0914,PKR-CAT-001,Catalogs and product literature
OBJ-0915,United States BMX manufacturer and component-industry overview,SE Racing; Torker; GT; Haro; Hutch; Mongoose; Redline; Schwinn; Huffy; Murray,November 1982,Archive collection,1,EPH-0925,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0915,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0916,Raleigh Bomber 24 and Bomber 26 cruiser profiles,Raleigh,November 1982,Product literature,1,EPH-0926,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0916,PKR-CAT-001,Catalogs and product literature
OBJ-0917,Taiwan BMX production and Giant Team and 350 Super Pro profiles,Giant; Taiwanese bicycle industry,November 1982,Product-history object,1,EPH-0927,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0917,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0918,Mady Enterprise build-it-yourself BMX kit,Mady Enterprise,November 1982,Product announcement / kit,1,EPH-0928,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0918,PKR-CAT-008,Product announcements and technical material
OBJ-0919,"Mingtien Silver Fox, Super Fox, and Aero-Fox range",Mingtien,November 1982,Product literature,1,EPH-0929,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0919,PKR-CAT-001,Catalogs and product literature
OBJ-0920,Motorama Montluçon BMX retailer and mail-order advertisement,Motorama Montluçon,November 1982,Retailer advertisement / price list,1,EPH-0930,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0920,PKR-CAT-002,Advertisements and price lists
OBJ-0921,1982 French BMX Championship format and governance review,AFB; Bicross Magazine,November 1982,Archive collection,1,EPH-0931,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0921,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0922,1982 French BMX champions — junior categories,AFB,November 1982,Archive collection,1,EPH-0932,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0922,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0923,1982 French BMX champions — intermediate categories,AFB,November 1982,Archive collection,1,EPH-0933,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0923,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0924,1982 French BMX champions — senior and open categories,AFB,November 1982,Archive collection,1,EPH-0934,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0924,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0925,Australian BMX expansion and Scott Breithaupt tour,Australian BMX associations; Scott Breithaupt,November 1982,Archive collection,1,EPH-0935,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0925,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0926,Pancake magazine and Dunlop Pancake shoe development,Pancake; Dunlop,November 1982,Product-history object,1,EPH-0936,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0926,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0927,Malvern Star Supermax BMX range,Malvern Star,November 1982,Product literature,1,EPH-0937,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0927,PKR-CAT-001,Catalogs and product literature
OBJ-0928,"Australian BMX vocabulary, federations, and privacy boundary",Australian state BMX associations,November 1982,Archive collection,1,EPH-0938,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0928,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0929,Rixheim national BMX race report and results,Moto Club de la Hardt; AFB,November 1982,Archive collection,1,EPH-0939,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0929,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0930,Mours Motobécane Trophy race report and results,Motobécane-Loïs; Mours,November 1982,Archive collection,1,EPH-0940,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0930,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0931,Gelos and Pyrenees BMX development report and results,Gelos; Bagnères; regional organizers,November 1982,Archive collection,1,EPH-0941,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0931,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0932,Castellet Motobécane Trophy and Bol d’Or BMX report,Motobécane-Loïs; Bol d’Or; Circuit Paul Ricard,November 1982,Archive collection,1,EPH-0942,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0932,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0933,Castellet Motobécane Trophy results,Motobécane-Loïs; Circuit Paul Ricard,November 1982,Archive collection,1,EPH-0943,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0933,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0934,Bicross Magazine November classified-ad service and privacy boundary,Bicross Magazine,November 1982,Archive collection,1,EPH-0944,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0934,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0935,Bicross Magazine November subscription offer,Bicross Magazine,November 1982,Archive collection,1,EPH-0945,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0935,PKR-CAT-003,"Mailers, stickers, and information packs"
OBJ-0936,JT Racing BMX glove advertisement,JT Racing,November 1982,Magazine advertisement,1,EPH-0946,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0936,PKR-CAT-002,Advertisements and price lists
OBJ-0937,Bicross Magazine December 1982 issue masthead and contents,Bicross Magazine,December 1982,Archive collection,1,EPH-0947,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0937,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0938,Laffite VLX 16 and VLX 20 direct-factory Christmas offer,Jacques Laffite; Laffite,December 1982,Magazine advertisement,1,EPH-0948,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0938,PKR-CAT-002,Advertisements and price lists
OBJ-0939,Cycles Lejeune and Sprint Sports BMX dealer advertisement,Cycles Lejeune; Sprint Sports,December 1982,Dealer/shop advertisement,1,EPH-0949,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0939,PKR-CAT-007,Dealers and distributors
OBJ-0940,Corsica BMX club-development reader appeal,Bicross Magazine,December 1982,Archive collection,1,EPH-0950,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0940,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0941,Bicycle-trial network and competition correspondence,Bicross Magazine; French bicycle-trial riders,December 1982,Archive collection,1,EPH-0951,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0941,PKR-CAT-009,Editorial tests and historical documentation
OBJ-0942,"BMX tire, wheel, and coaster-hub technical guidance",Bicross Magazine; Raleigh; Laffite; Araya,December 1982,Product literature,1,EPH-0952,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0942,PKR-CAT-001,Catalogs and product literature
OBJ-0943,"Liancourt BMX track design, insurance, and AFB guidance",Bicross Magazine; AFB,December 1982,Product literature,1,EPH-0953,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0943,PKR-CAT-001,Catalogs and product literature
OBJ-0944,Aquatic BMX immersion and bearing-maintenance warning,Bicross Magazine,December 1982,Product literature,1,EPH-0954,,RETAIN — issue-specific occurrence pending visual comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0944,PKR-CAT-001,Catalogs and product literature
OBJ-0945,Yvetot and Rouen BMX club-creation guidance,Bicross Magazine; Maison du Plateau,December 1982,Archive collection,1,EPH-0955,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0945,PKR-CAT-005,"Events, registration, and membership"
OBJ-0946,Raleigh Tuf Burner beginner-racing guidance,Raleigh; Bicross Magazine,December 1982,Product literature,1,EPH-0956,,REVIEW — recurring campaign/feature candidate; retain separately pending page-image comparison,HIGH,INDEX-ONLY,INCLUDED — indexed issue text; visual comparison pending.,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0946,PKR-CAT-001,Catalogs and product literature
